p	invgam	alpha	pinvgam
2.915E-7	114.252	172.		.291517E-6
0.9999997085	245.697	172.		1.00000
2.915E-7	485.488	600.		.291508E-6
0.9999997085	730.482	600.		1.00000
2.915E-7	488.183	603.		.291532E-6
0.9999997085	733.788	603.		1.00000
2.915E-7	849.896	1000.		.291488E-6
0.9999997085	1166.08	1000.		1.00000
2.915E-7	1229.36	1409.		.291537E-6
0.9999997085	1604.62	1409.		1.00000
2.915E-7	5620.91	6000.		.291524E-6
0.9999997085	6395.07	6000.		1.00000
2.915E-7	6341.61	6744.		.291407E-6
0.9999997085	7162.36	6744.		1.00000
2.915E-7	9508.29	10000.		.291539E-6
0.9999997085	10507.7	10000.		1.00000
2.915E-7	11441.1	11980.		.292150E-6
0.9999997085	12534.9	11980.		1.00000
2.915E-7	58784.0	60000.		.291334E-6
0.9999997085	61232.0	60000.		1.00000
2.915E-7	67139.8	68439.		.291597E-6
0.9999997085	69754.2	68439.		1.00000
2.E-7	.0	.0001		.0
0.9999998	4.53048	.0001		1.00000
2.E-7	.0	.0006		.0
0.9999998	6.06864	.0006		1.00000
2.E-7	.0	.001		.0
0.9999998	6.51722	.001		1.00000
2.E-7	.0	.006		.0
0.9999998	8.12477	.006		1.00000
2.E-7	.0	.01		.0
0.9999998	8.59589	.01		1.00000
2.E-7	.0	.06		.0
0.9999998	10.3648	.06		1.00000
2.E-7	.621880E-67	.1		.200000E-6
0.9999998	10.9452	.1		1.00000
2.E-7	.566961E-11	.6		.200000E-6
0.9999998	13.9461	.6		1.00000
2.E-7	.200000E-6	1.		.200000E-6
0.9999998	15.4249	1.		1.00000
2.E-7	.236803	6.		.200000E-6
0.9999998	27.3790	6.		1.00000
2.E-7	1.06663	10.		.200003E-6
0.9999998	34.8755	10.		1.00000
2.E-7	3.11084	16.		.199998E-6
0.9999998	45.0236	16.		1.00000
2.E-7	28.5802	60.		.199989E-6
0.9999998	107.794	60.		1.00000
2.E-7	31.3064	64.		.199998E-6
0.9999998	113.074	64.		1.00000
2.E-7	57.2506	100.		.199996E-6
0.9999998	159.159	100.		1.00000
2.E-7	64.0322	109.		.200000E-6
0.9999998	170.382	109.		1.00000
2.E-7	483.956	600.		.200007E-6
0.9999998	732.498	600.		1.00000
2.E-7	516.289	636.		.200021E-6
0.9999998	772.166	636.		1.00000
2.E-7	847.851	1000.		.200000E-6
0.9999998	1168.61	1000.		1.00000
2.E-7	990.882	1155.		.200012E-6
0.9999998	1335.58	1155.		1.00000
2.E-7	5615.56	6000.		.200039E-6
0.9999998	6400.90	6000.		1.00000
2.E-7	5664.89	6051.		.199969E-6
0.9999998	6453.57	6051.		1.00000
2.E-7	9501.31	10000.		.200010E-6
0.9999998	10515.2	10000.		1.00000
2.E-7	16522.8	17179.		.199757E-6
0.9999998	17851.6	17179.		1.00000
2.E-7	58766.6	60000.		.200067E-6
0.9999998	61249.9	60000.		1.00000
2.E-7	61015.3	62272.		.200021E-6
0.9999998	63545.2	62272.		1.00000
1.57223E-7	.0	.0001		.0
0.999999842777	4.73342	.0001		1.00000
1.57223E-7	.0	.0006		.0
0.999999842777	6.27909	.0006		1.00000
1.57223E-7	.0	.001		.0
0.999999842777	6.72933	.001		1.00000
1.57223E-7	.0	.006		.0
0.999999842777	8.34163	.006		1.00000
1.57223E-7	.0	.01		.0
0.999999842777	8.81392	.01		1.00000
1.57223E-7	.0	.06		.0
0.999999842777	10.5870	.06		1.00000
1.57223E-7	.560490E-68	.1		.157223E-6
0.999999842777	11.1690	.1		1.00000
1.57223E-7	.379633E-11	.6		.157223E-6
0.999999842777	14.1805	.6		1.00000
1.57223E-7	.157223E-6	1.		.157223E-6
0.999999842777	15.6656	1.		1.00000
1.57223E-7	.227182	6.		.157223E-6
0.999999842777	27.6704	6.		1.00000
1.57223E-7	1.03864	10.		.157219E-6
0.999999842777	35.1955	10.		1.00000
1.57223E-7	2.66833	15.		.157221E-6
0.999999842777	43.7421	15.		1.00000
1.57223E-7	28.3685	60.		.157224E-6
0.999999842777	108.313	60.		1.00000
1.57223E-7	31.0835	64.		.157216E-6
0.999999842777	113.603	64.		1.00000
1.57223E-7	56.9393	100.		.157218E-6
0.999999842777	159.778	100.		1.00000
1.57223E-7	102.660	159.		.157219E-6
0.999999842777	232.078	159.		1.00000
1.57223E-7	482.989	600.		.157204E-6
0.999999842777	733.774	600.		1.00000
1.57223E-7	566.638	693.		.157216E-6
0.999999842777	836.127	693.		1.00000
1.57223E-7	846.560	1000.		.157213E-6
0.999999842777	1170.21	1000.		1.00000
1.57223E-7	1581.93	1790.		.157203E-6
0.999999842777	2014.84	1790.		1.00000
1.57223E-7	5612.18	6000.		.157253E-6
0.999999842777	6404.59	6000.		1.00000
1.57223E-7	5642.16	6031.		.157276E-6
0.999999842777	6436.62	6031.		1.00000
1.57223E-7	9496.90	10000.		.157213E-6
0.999999842777	10519.9	10000.		1.00000
1.57223E-7	14944.1	15574.		.157316E-6
0.999999842777	16220.7	15574.		1.00000
1.57223E-7	58755.6	60000.		.157344E-6
0.999999842777	61261.2	60000.		1.00000
1.57223E-7	63094.6	64384.		.157214E-6
0.999999842777	65690.2	64384.		1.00000
1.E-7	.0	.0001		.0
0.9999999	5.11821	.0001		1.00000
1.E-7	.0	.0006		.0
0.9999999	6.67694	.0006		1.00000
1.E-7	.0	.001		.0
0.9999999	7.13008	.001		1.00000
1.E-7	.0	.006		.0
0.9999999	8.75077	.006		1.00000
1.E-7	.0	.01		.0
0.9999999	9.22513	.01		1.00000
1.E-7	.0	.06		.0
0.9999999	11.0057	.06		1.00000
1.E-7	.607305E-70	.1		.100000E-6
0.9999999	11.5905	.1		1.00000
1.E-7	.178582E-11	.6		.100000E-6
0.9999999	14.6215	.6		1.00000
1.E-7	.100000E-6	1.		.100000E-6
0.9999999	16.1181	1.		1.00000
1.E-7	.210170	6.		.100001E-6
0.9999999	28.2168	6.		1.00000
1.E-7	.988186	10.		.999996E-7
0.9999999	35.7947	10.		1.00000
1.E-7	3.34550	17.		.100001E-6
0.9999999	47.6692	17.		1.00000
1.E-7	27.9780	60.		.999990E-7
0.9999999	109.280	60.		1.00000
1.E-7	29.9950	63.		.999990E-7
0.9999999	113.268	63.		1.00000
1.E-7	56.3641	100.		.100001E-6
0.9999999	160.933	100.		1.00000
1.E-7	126.784	190.		.100008E-6
0.9999999	270.541	190.		1.00000
1.E-7	481.197	600.		.999909E-7
0.9999999	736.148	600.		1.00000
1.E-7	541.281	667.		.999924E-7
0.9999999	810.065	667.		1.00000
1.E-7	844.166	1000.		.100005E-6
0.9999999	1173.18	1000.		1.00000
1.E-7	1502.67	1709.		.100070E-6
0.9999999	1932.69	1709.		1.00000
1.E-7	5605.90	6000.		.999934E-7
0.9999999	6411.45	6000.		1.00000
1.E-7	6533.91	6959.		.999958E-7
0.9999999	7401.44	6959.		1.00000
1.E-7	9488.71	10000.		.999737E-7
0.9999999	10528.6	10000.		1.00000
1.E-7	15992.7	16655.		.100178E-6
0.9999999	17334.7	16655.		1.00000
1.E-7	58735.1	60000.		.100015E-6
0.9999999	61282.3	60000.		1.00000
1.E-7	68589.5	69956.		.100034E-6
0.9999999	71339.9	69956.		1.00000
9.11883E-8	.0	.0001		.0
0.9999999088117	5.19713	.0001		1.00000
9.11883E-8	.0	.0006		.0
0.9999999088117	6.75836	.0006		1.00000
9.11883E-8	.0	.001		.0
0.9999999088117	7.21206	.001		1.00000
9.11883E-8	.0	.006		.0
0.9999999088117	8.83439	.006		1.00000
9.11883E-8	.0	.01		.0
0.9999999088117	9.30915	.01		1.00000
9.11883E-8	.0	.06		.0
0.9999999088117	11.0912	.06		1.00000
9.11883E-8	.241434E-70	.1		.911883E-7
0.9999999088117	11.6766	.1		1.00000
9.11883E-8	.153133E-11	.6		.911883E-7
0.9999999088117	14.7114	.6		1.00000
9.11883E-8	.911883E-7	1.		.911883E-7
0.9999999088117	16.2103	1.		1.00000
9.11883E-8	.206866	6.		.911884E-7
0.9999999088117	28.3280	6.		1.00000
9.11883E-8	.978235	10.		.911887E-7
0.9999999088117	35.9164	10.		1.00000
9.11883E-8	2.55524	15.		.911872E-7
0.9999999088117	44.5288	15.		1.00000
9.11883E-8	27.8996	60.		.911883E-7
0.9999999088117	109.476	60.		1.00000
9.11883E-8	30.5899	64.		.911923E-7
0.9999999088117	114.792	64.		1.00000
9.11883E-8	56.2484	100.		.911887E-7
0.9999999088117	161.167	100.		1.00000
9.11883E-8	61.4654	107.		.911915E-7
0.9999999088117	169.954	107.		1.00000
9.11883E-8	480.836	600.		.911901E-7
0.9999999088117	736.629	600.		1.00000
9.11883E-8	486.199	606.		.911820E-7
0.9999999088117	743.265	606.		1.00000
9.11883E-8	843.683	1000.		.911949E-7
0.9999999088117	1173.79	1000.		1.00000
9.11883E-8	1216.27	1403.		.912489E-7
0.9999999088117	1607.20	1403.		1.00000
9.11883E-8	5604.63	6000.		.911636E-7
0.9999999088117	6412.84	6000.		1.00000
9.11883E-8	6266.23	6684.		.912166E-7
0.9999999088117	7119.25	6684.		1.00000
9.11883E-8	9487.06	10000.		.911795E-7
0.9999999088117	10530.4	10000.		1.00000
9.11883E-8	12521.4	13110.		.910441E-7
0.9999999088117	13716.0	13110.		1.00000
9.11883E-8	58731.0	60000.		.912718E-7
0.9999999088117	61286.5	60000.		1.00000
9.11883E-8	59497.7	60775.		.911208E-7
0.9999999088117	62069.7	60775.		1.00000
9.E-8	.0	.0001		.0
0.99999991	5.20837	.0001		1.00000
9.E-8	.0	.0006		.0
0.99999991	6.76995	.0006		1.00000
9.E-8	.0	.001		.0
0.99999991	7.22373	.001		1.00000
9.E-8	.0	.006		.0
0.99999991	8.84628	.006		1.00000
9.E-8	.0	.01		.0
0.99999991	9.32110	.01		1.00000
9.E-8	.0	.06		.0
0.99999991	11.1034	.06		1.00000
9.E-8	.211754E-70	.1		.900000E-7
0.99999991	11.6888	.1		1.00000
9.E-8	.149822E-11	.6		.900002E-7
0.99999991	14.7242	.6		1.00000
9.E-8	.900000E-7	1.		.900000E-7
0.99999991	16.2235	1.		1.00000
9.E-8	.206401	6.		.900012E-7
0.99999991	28.3438	6.		1.00000
9.E-8	.976828	10.		.899997E-7
0.99999991	35.9337	10.		1.00000
9.E-8	.976828	10.		.899997E-7
0.99999991	35.9337	10.		1.00000
9.E-8	27.8885	60.		.900019E-7
0.99999991	109.504	60.		1.00000
9.E-8	29.2282	62.		.900028E-7
0.99999991	112.168	62.		1.00000
9.E-8	56.2320	100.		.900011E-7
0.99999991	161.200	100.		1.00000
9.E-8	112.861	173.		.900051E-7
0.99999991	250.596	173.		1.00000
9.E-8	480.785	600.		.900085E-7
0.99999991	736.697	600.		1.00000
9.E-8	556.137	684.		.899926E-7
0.99999991	829.345	684.		1.00000
9.E-8	843.614	1000.		.899990E-7
0.99999991	1173.87	1000.		1.00000
9.E-8	1187.35	1372.		.899442E-7
0.99999991	1574.13	1372.		1.00000
9.E-8	5604.45	6000.		.899747E-7
0.99999991	6413.04	6000.		1.00000
9.E-8	6266.04	6684.		.900298E-7
0.99999991	7119.46	6684.		1.00000
9.E-8	9486.83	10000.		.900146E-7
0.99999991	10530.7	10000.		1.00000
9.E-8	14067.2	14691.		.901722E-7
0.99999991	15332.3	14691.		1.00000
9.E-8	58730.4	60000.		.900560E-7
0.99999991	61287.1	60000.		1.00000
9.E-8	65408.4	66748.		.899977E-7
0.99999991	68105.1	66748.		1.00000
8.56976E-8	.0	.0001		.0
0.9999999143024	5.25036	.0001		1.00000
8.56976E-8	.0	.0006		.0
0.9999999143024	6.81324	.0006		1.00000
8.56976E-8	.0	.001		.0
0.9999999143024	7.26731	.001		1.00000
8.56976E-8	.0	.006		.0
0.9999999143024	8.89072	.006		1.00000
8.56976E-8	.0	.01		.0
0.9999999143024	9.36574	.01		1.00000
8.56976E-8	.0	.06		.0
0.9999999143024	11.1488	.06		1.00000
8.56976E-8	.129746E-70	.1		.856976E-7
0.9999999143024	11.7345	.1		1.00000
8.56976E-8	.138076E-11	.6		.856976E-7
0.9999999143024	14.7719	.6		1.00000
8.56976E-8	.856976E-7	1.		.856976E-7
0.9999999143024	16.2724	1.		1.00000
8.56976E-8	.204672	6.		.856977E-7
0.9999999143024	28.4027	6.		1.00000
8.56976E-8	.971596	10.		.856972E-7
0.9999999143024	35.9983	10.		1.00000
8.56976E-8	.971596	10.		.856972E-7
0.9999999143024	35.9983	10.		1.00000
8.56976E-8	27.8470	60.		.856940E-7
0.9999999143024	109.608	60.		1.00000
8.56976E-8	29.1856	62.		.856960E-7
0.9999999143024	112.273	62.		1.00000
8.56976E-8	56.1708	100.		.856979E-7
0.9999999143024	161.324	100.		1.00000
8.56976E-8	110.368	170.		.856887E-7
0.9999999143024	247.151	170.		1.00000
8.56976E-8	480.593	600.		.856906E-7
0.9999999143024	736.951	600.		1.00000
8.56976E-8	531.654	657.		.856907E-7
0.9999999143024	799.891	657.		1.00000
8.56976E-8	843.358	1000.		.856925E-7
0.9999999143024	1174.19	1000.		1.00000
8.56976E-8	1235.42	1424.		.857640E-7
0.9999999143024	1630.14	1424.		1.00000
8.56976E-8	5603.78	6000.		.856794E-7
0.9999999143024	6413.77	6000.		1.00000
8.56976E-8	6569.40	6998.		.856870E-7
0.9999999143024	7444.15	6998.		1.00000
8.56976E-8	9485.95	10000.		.856887E-7
0.9999999143024	10531.6	10000.		1.00000
8.56976E-8	15181.0	15830.		.857499E-7
0.9999999143024	16496.6	15830.		1.00000
8.56976E-8	58728.2	60000.		.857305E-7
0.9999999143024	61289.4	60000.		1.00000
8.56976E-8	64843.8	66180.		.856073E-7
0.9999999143024	67533.7	66180.		1.00000
8.E-8	.0	.0001		.0
0.99999992	5.30940	.0001		1.00000
8.E-8	.0	.0006		.0
0.99999992	6.87409	.0006		1.00000
8.E-8	.0	.001		.0
0.99999992	7.32857	.001		1.00000
8.E-8	.0	.006		.0
0.99999992	8.95316	.006		1.00000
8.E-8	.0	.01		.0
0.99999992	9.42848	.01		1.00000
8.E-8	.0	.06		.0
0.99999992	11.2126	.06		1.00000
8.E-8	.652089E-71	.1		.800000E-7
0.99999992	11.7987	.1		1.00000
8.E-8	.123118E-11	.6		.800002E-7
0.99999992	14.8390	.6		1.00000
8.E-8	.800000E-7	1.		.800000E-7
0.99999992	16.3412	1.		1.00000
8.E-8	.202269	6.		.799992E-7
0.99999992	28.4855	6.		1.00000
8.E-8	.964300	10.		.799999E-7
0.99999992	36.0890	10.		1.00000
8.E-8	3.29222	17.		.799987E-7
0.99999992	47.9997	17.		1.00000
8.E-8	27.7890	60.		.799989E-7
0.99999992	109.754	60.		1.00000
8.E-8	33.8840	69.		.800012E-7
0.99999992	121.672	69.		1.00000
8.E-8	56.0851	100.		.799997E-7
0.99999992	161.498	100.		1.00000
8.E-8	127.162	191.		.799956E-7
0.99999992	272.449	191.		1.00000
8.E-8	480.325	600.		.799952E-7
0.99999992	737.308	600.		1.00000
8.E-8	491.943	613.		.799914E-7
0.99999992	751.690	613.		1.00000
8.E-8	843.000	1000.		.800015E-7
0.99999992	1174.64	1000.		1.00000
8.E-8	1154.11	1337.		.799630E-7
0.99999992	1537.53	1337.		1.00000
8.E-8	5602.84	6000.		.799855E-7
0.99999992	6414.80	6000.		1.00000
8.E-8	5642.46	6041.		.800116E-7
0.99999992	6457.18	6041.		1.00000
8.E-8	9484.73	10000.		.800223E-7
0.99999992	10532.9	10000.		1.00000
8.E-8	16334.3	17009.		.799362E-7
0.99999992	17701.3	17009.		1.00000
8.E-8	58725.1	60000.		.799747E-7
0.99999992	61292.5	60000.		1.00000
8.E-8	63472.8	64798.		.800429E-7
0.99999992	66140.9	64798.		1.00000
7.25204E-8	.0	.0001		.0
0.9999999274796	5.39378	.0001		1.00000
7.25204E-8	.0	.0006		.0
0.9999999274796	6.96100	.0006		1.00000
7.25204E-8	.0	.001		.0
0.9999999274796	7.41605	.001		1.00000
7.25204E-8	.0	.006		.0
0.9999999274796	9.04231	.006		1.00000
7.25204E-8	.0	.01		.0
0.9999999274796	9.51805	.01		1.00000
7.25204E-8	.0	.06		.0
0.9999999274796	11.3037	.06		1.00000
7.25204E-8	.244348E-71	.1		.725204E-7
0.9999999274796	11.8904	.1		1.00000
7.25204E-8	.104537E-11	.6		.725204E-7
0.9999999274796	14.9348	.6		1.00000
7.25204E-8	.725204E-7	1.		.725204E-7
0.9999999274796	16.4394	1.		1.00000
7.25204E-8	.198892	6.		.725214E-7
0.9999999274796	28.6035	6.		1.00000
7.25204E-8	.953994	10.		.725206E-7
0.9999999274796	36.2182	10.		1.00000
7.25204E-8	2.88095	16.		.725196E-7
0.9999999274796	46.5110	16.		1.00000
7.25204E-8	27.7066	60.		.725203E-7
0.9999999274796	109.961	60.		1.00000
7.25204E-8	33.7919	69.		.725231E-7
0.9999999274796	121.889	69.		1.00000
7.25204E-8	55.9633	100.		.725183E-7
0.9999999274796	161.745	100.		1.00000
7.25204E-8	110.868	171.		.725043E-7
0.9999999274796	248.866	171.		1.00000
7.25204E-8	479.944	600.		.725210E-7
0.9999999274796	737.815	600.		1.00000
7.25204E-8	483.516	604.		.725250E-7
0.9999999274796	742.244	604.		1.00000
7.25204E-8	842.490	1000.		.725187E-7
0.9999999274796	1175.27	1000.		1.00000
7.25204E-8	1687.11	1908.		.725341E-7
0.9999999274796	2146.66	1908.		1.00000
7.25204E-8	5601.50	6000.		.724959E-7
0.9999999274796	6416.26	6000.		1.00000
7.25204E-8	5872.11	6280.		.725243E-7
0.9999999274796	6705.66	6280.		1.00000
7.25204E-8	9482.98	10000.		.725217E-7
0.9999999274796	10534.8	10000.		1.00000
7.25204E-8	19144.5	19877.		.726507E-7
0.9999999274796	20627.3	19877.		1.00000
7.25204E-8	58720.7	60000.		.724422E-7
0.9999999274796	61297.0	60000.		1.00000
7.25204E-8	62204.5	63521.		.725341E-7
0.9999999274796	64855.3	63521.		1.00000
7.E-8	.0	.0001		.0
0.99999993	5.42422	.0001		1.00000
7.E-8	.0	.0006		.0
0.99999993	6.99235	.0006		1.00000
7.E-8	.0	.001		.0
0.99999993	7.44761	.001		1.00000
7.E-8	.0	.006		.0
0.99999993	9.07446	.006		1.00000
7.E-8	.0	.01		.0
0.99999993	9.55034	.01		1.00000
7.E-8	.0	.06		.0
0.99999993	11.3366	.06		1.00000
7.E-8	.171549E-71	.1		.700000E-7
0.99999993	11.9235	.1		1.00000
7.E-8	.985523E-12	.6		.700000E-7
0.99999993	14.9693	.6		1.00000
7.E-8	.700000E-7	1.		.700000E-7
0.99999993	16.4748	1.		1.00000
7.E-8	.197689	6.		.700009E-7
0.99999993	28.6461	6.		1.00000
7.E-8	.950309	10.		.699999E-7
0.99999993	36.2648	10.		1.00000
7.E-8	2.14944	14.		.699998E-7
0.99999993	43.2332	14.		1.00000
7.E-8	27.6770	60.		.699991E-7
0.99999993	110.036	60.		1.00000
7.E-8	33.7588	69.		.700012E-7
0.99999993	121.968	69.		1.00000
7.E-8	55.9196	100.		.700003E-7
0.99999993	161.834	100.		1.00000
7.E-8	102.840	161.		.699874E-7
0.99999993	236.937	161.		1.00000
7.E-8	479.807	600.		.700013E-7
0.99999993	737.998	600.		1.00000
7.E-8	542.498	670.		.699955E-7
0.99999993	815.308	670.		1.00000
7.E-8	842.307	1000.		.700017E-7
0.99999993	1175.50	1000.		1.00000
7.E-8	1181.15	1367.		.699826E-7
0.99999993	1570.66	1367.		1.00000
7.E-8	5601.02	6000.		.699815E-7
0.99999993	6416.79	6000.		1.00000
7.E-8	6373.72	6799.		.700056E-7
0.99999993	7242.10	6799.		1.00000
7.E-8	9482.35	10000.		.699915E-7
0.99999993	10535.5	10000.		1.00000
7.E-8	15452.5	16112.		.698474E-7
0.99999993	16789.3	16112.		1.00000
7.E-8	58719.2	60000.		.700347E-7
0.99999993	61298.6	60000.		1.00000
7.E-8	63653.6	64987.		.699247E-7
0.99999993	66338.2	64987.		1.00000
6.49584E-8	.0	.0001		.0
0.9999999350416	5.48864	.0001		1.00000
6.49584E-8	.0	.0006		.0
0.9999999350416	7.05865	.0006		1.00000
6.49584E-8	.0	.001		.0
0.9999999350416	7.51432	.001		1.00000
6.49584E-8	.0	.006		.0
0.9999999350416	9.14242	.006		1.00000
6.49584E-8	.0	.01		.0
0.9999999350416	9.61861	.01		1.00000
6.49584E-8	.0	.06		.0
0.9999999350416	11.4060	.06		1.00000
6.49584E-8	.812381E-72	.1		.649584E-7
0.9999999350416	11.9933	.1		1.00000
6.49584E-8	.870086E-12	.6		.649584E-7
0.9999999350416	15.0422	.6		1.00000
6.49584E-8	.649584E-7	1.		.649584E-7
0.9999999350416	16.5495	1.		1.00000
6.49584E-8	.195171	6.		.649582E-7
0.9999999350416	28.7359	6.		1.00000
6.49584E-8	.942574	10.		.649582E-7
0.9999999350416	36.3631	10.		1.00000
6.49584E-8	1.49306	12.		.649594E-7
0.9999999350416	39.9107	12.		1.00000
6.49584E-8	27.6147	60.		.649609E-7
0.9999999350416	110.194	60.		1.00000
6.49584E-8	29.6171	63.		.649576E-7
0.9999999350416	114.196	63.		1.00000
6.49584E-8	55.8274	100.		.649578E-7
0.9999999350416	162.022	100.		1.00000
6.49584E-8	79.2431	131.		.649577E-7
0.9999999350416	200.621	131.		1.00000
6.49584E-8	479.518	600.		.649594E-7
0.9999999350416	738.383	600.		1.00000
6.49584E-8	518.865	644.		.649544E-7
0.9999999350416	787.037	644.		1.00000
6.49584E-8	841.920	1000.		.649531E-7
0.9999999350416	1175.99	1000.		1.00000
6.49584E-8	997.372	1169.		.649529E-7
0.9999999350416	1358.53	1169.		1.00000
6.49584E-8	5600.01	6000.		.649629E-7
0.9999999350416	6417.90	6000.		1.00000
6.49584E-8	6301.98	6726.		.649644E-7
0.9999999350416	7167.93	6726.		1.00000
6.49584E-8	9481.03	10000.		.649636E-7
0.9999999350416	10536.9	10000.		1.00000
6.49584E-8	9525.82	10046.		.649735E-7
0.9999999350416	10584.1	10046.		1.00000
6.49584E-8	58715.9	60000.		.650074E-7
0.9999999350416	61302.0	60000.		1.00000
6.49584E-8	67449.0	68825.		.649126E-7
0.9999999350416	70218.9	68825.		1.00000
6.E-8	.0	.0001		.0
0.99999994	5.55716	.0001		1.00000
6.E-8	.0	.0006		.0
0.99999994	7.12914	.0006		1.00000
6.E-8	.0	.001		.0
0.99999994	7.58526	.001		1.00000
6.E-8	.0	.006		.0
0.99999994	9.21465	.006		1.00000
6.E-8	.0	.01		.0
0.99999994	9.69117	.01		1.00000
6.E-8	.0	.06		.0
0.99999994	11.4798	.06		1.00000
6.E-8	.367214E-72	.1		.600000E-7
0.99999994	12.0675	.1		1.00000
6.E-8	.762235E-12	.6		.600000E-7
0.99999994	15.1197	.6		1.00000
6.E-8	.600000E-7	1.		.600000E-7
0.99999994	16.6289	1.		1.00000
6.E-8	.192533	6.		.600001E-7
0.99999994	28.8312	6.		1.00000
6.E-8	.934433	10.		.600000E-7
0.99999994	36.4674	10.		1.00000
6.E-8	2.84030	16.		.599996E-7
0.99999994	46.7866	16.		1.00000
6.E-8	27.5487	60.		.599987E-7
0.99999994	110.361	60.		1.00000
6.E-8	30.2203	64.		.600019E-7
0.99999994	115.696	64.		1.00000
6.E-8	55.7298	100.		.599976E-7
0.99999994	162.222	100.		1.00000
6.E-8	70.7100	120.		.599981E-7
0.99999994	187.252	120.		1.00000
6.E-8	479.212	600.		.600021E-7
0.99999994	738.792	600.		1.00000
6.E-8	524.819	651.		.600000E-7
0.99999994	795.185	651.		1.00000
6.E-8	841.511	1000.		.599993E-7
0.99999994	1176.50	1000.		1.00000
6.E-8	994.158	1166.		.599985E-7
0.99999994	1355.85	1166.		1.00000
6.E-8	5598.93	6000.		.599814E-7
0.99999994	6419.08	6000.		1.00000
6.E-8	6129.59	6549.		.600107E-7
0.99999994	6986.43	6549.		1.00000
6.E-8	9479.63	10000.		.600128E-7
0.99999994	10538.4	10000.		1.00000
6.E-8	14387.1	15027.		.600546E-7
0.99999994	15684.9	15027.		1.00000
6.E-8	58712.4	60000.		.600571E-7
0.99999994	61305.7	60000.		1.00000
6.E-8	64329.4	65677.		.599961E-7
0.99999994	67042.6	65677.		1.00000
5.23672E-8	.0	.0001		.0
0.9999999476328	5.67483	.0001		1.00000
5.23672E-8	.0	.0006		.0
0.9999999476328	7.25009	.0006		1.00000
5.23672E-8	.0	.001		.0
0.9999999476328	7.70696	.001		1.00000
5.23672E-8	.0	.006		.0
0.9999999476328	9.33855	.006		1.00000
5.23672E-8	.0	.01		.0
0.9999999476328	9.81562	.01		1.00000
5.23672E-8	.0	.06		.0
0.9999999476328	11.6063	.06		1.00000
5.23672E-8	.941890E-73	.1		.523672E-7
0.9999999476328	12.1948	.1		1.00000
5.23672E-8	.607578E-12	.6		.523672E-7
0.9999999476328	15.2524	.6		1.00000
5.23672E-8	.523672E-7	1.		.523672E-7
0.9999999476328	16.7650	1.		1.00000
5.23672E-8	.188097	6.		.523670E-7
0.9999999476328	28.9944	6.		1.00000
5.23672E-8	.920660	10.		.523672E-7
0.9999999476328	36.6460	10.		1.00000
5.23672E-8	1.46315	12.		.523680E-7
0.9999999476328	40.2043	12.		1.00000
5.23672E-8	27.4364	60.		.523698E-7
0.9999999476328	110.647	60.		1.00000
5.23672E-8	30.1019	64.		.523676E-7
0.9999999476328	115.988	64.		1.00000
5.23672E-8	55.5635	100.		.523661E-7
0.9999999476328	162.562	100.		1.00000
5.23672E-8	65.9868	114.		.523675E-7
0.9999999476328	180.147	114.		1.00000
5.23672E-8	478.689	600.		.523604E-7
0.9999999476328	739.490	600.		1.00000
5.23672E-8	560.169	691.		.523715E-7
0.9999999476328	840.012	691.		1.00000
5.23672E-8	840.812	1000.		.523637E-7
0.9999999476328	1177.37	1000.		1.00000
5.23672E-8	975.882	1147.		.523690E-7
0.9999999476328	1336.30	1147.		1.00000
5.23672E-8	5597.10	6000.		.523710E-7
0.9999999476328	6421.09	6000.		1.00000
5.23672E-8	5882.09	6295.		.523509E-7
0.9999999476328	6726.09	6295.		1.00000
5.23672E-8	9477.23	10000.		.523617E-7
0.9999999476328	10541.0	10000.		1.00000
5.23672E-8	12926.3	13536.		.523361E-7
0.9999999476328	14163.9	13536.		1.00000
5.23672E-8	58706.4	60000.		.524067E-7
0.9999999476328	61311.8	60000.		1.00000
5.23672E-8	68577.2	69975.		.523219E-7
0.9999999476328	71390.9	69975.		1.00000
5.E-8	.0	.0001		.0
0.99999995	5.71490	.0001		1.00000
5.E-8	.0	.0006		.0
0.99999995	7.29126	.0006		1.00000
5.E-8	.0	.001		.0
0.99999995	7.74838	.001		1.00000
5.E-8	.0	.006		.0
0.99999995	9.38070	.006		1.00000
5.E-8	.0	.01		.0
0.99999995	9.85796	.01		1.00000
5.E-8	.0	.06		.0
0.99999995	11.6493	.06		1.00000
5.E-8	.593071E-73	.1		.500000E-7
0.99999995	12.2381	.1		1.00000
5.E-8	.562497E-12	.6		.500000E-7
0.99999995	15.2976	.6		1.00000
5.E-8	.500000E-7	1.		.500000E-7
0.99999995	16.8112	1.		1.00000
5.E-8	.186613	6.		.499998E-7
0.99999995	29.0498	6.		1.00000
5.E-8	.916028	10.		.499999E-7
0.99999995	36.7066	10.		1.00000
5.E-8	.916028	10.		.499999E-7
0.99999995	36.7066	10.		1.00000
5.E-8	27.3983	60.		.499971E-7
0.99999995	110.744	60.		1.00000
5.E-8	29.3921	63.		.500018E-7
0.99999995	114.756	63.		1.00000
5.E-8	55.5072	100.		.499990E-7
